,Datetime,open,high,low,close,volume,Open,High,Low,Close,Volume
402,2022-08-31 08:00:00,399.37,401.27,397.66,399.75,0.0,399.37,401.27,397.66,399.75,0.0
403,2022-08-31 09:00:00,399.77,403.875,396.035,400.33,0.0,399.77,403.875,396.035,400.33,0.0
404,2022-08-31 09:30:00,399.92999267578125,401.239990234375,397.8500061035156,398.1099853515625,14410895.0,399.92999267578125,401.239990234375,397.8500061035156,398.1099853515625,14410895.0
405,2022-08-31 10:30:00,398.1099853515625,399.6499938964844,396.75,397.54998779296875,7573128.0,398.1099853515625,399.6499938964844,396.75,397.54998779296875,7573128.0
406,2022-08-31 11:30:00,397.5299987792969,399.28009033203125,397.1000061035156,398.0299987792969,5115105.0,397.5299987792969,399.28009033203125,397.1000061035156,398.0299987792969,5115105.0
407,2022-08-31 12:30:00,398.0799865722656,398.44000244140625,396.6300048828125,397.1000061035156,4622906.0,398.0799865722656,398.44000244140625,396.6300048828125,397.1000061035156,4622906.0
408,2022-08-31 13:30:00,397.1099853515625,397.32000732421875,396.16009521484375,396.6050109863281,5789454.0,397.1099853515625,397.32000732421875,396.16009521484375,396.6050109863281,5789454.0
409,2022-08-31 14:30:00,396.6000061035156,397.95001220703125,395.239990234375,396.70001220703125,10883155.0,396.6000061035156,397.95001220703125,395.239990234375,396.70001220703125,10883155.0
410,2022-08-31 15:30:00,396.70001220703125,397.885009765625,395.0400085449219,395.1300048828125,14900585.0,396.70001220703125,397.885009765625,395.0400085449219,395.1300048828125,14900585.0
411,2022-08-31 16:00:00,395.13,407.23926,394.86,395.51,0.0,395.13,407.23926,394.86,395.51,0.0
412,2022-08-31 17:00:00,395.56,398.83,395.05,395.155,0.0,395.56,398.83,395.05,395.155,0.0
413,2022-08-31 18:00:00,395.2,395.56,393.72,394.23,0.0,395.2,395.56,393.72,394.23,0.0
414,2022-08-31 19:00:00,394.23,394.23,392.51,393.18,0.0,394.23,394.23,392.51,393.18,0.0
415,2022-09-01 04:00:00,392.79,393.02,391.5,392.24,0.0,392.79,393.02,391.5,392.24,0.0
416,2022-09-01 05:00:00,392.22,392.56,391.8,392.09,0.0,392.22,392.56,391.8,392.09,0.0
417,2022-09-01 06:00:00,392.2,392.96,391.93,392.67,0.0,392.2,392.96,391.93,392.67,0.0
418,2022-09-01 07:00:00,392.53,393.64,392.26,393.46,0.0,392.53,393.64,392.26,393.46,0.0
419,2022-09-01 08:00:00,393.38,395.18,391.81,393.43,0.0,393.38,395.18,391.81,393.43,0.0
420,2022-09-01 09:00:00,393.44,395.18,392.23,392.89,0.0,393.44,395.18,392.23,392.89,0.0
421,2022-09-01 09:30:00,393.30499267578125,393.4599914550781,390.54998779296875,392.6199951171875,16283108.0,393.30499267578125,393.4599914550781,390.54998779296875,392.6199951171875,16283108.0
422,2022-09-01 10:30:00,392.6300048828125,392.6499938964844,390.0400085449219,390.8699951171875,11642166.0,392.6300048828125,392.6499938964844,390.0400085449219,390.8699951171875,11642166.0
423,2022-09-01 11:30:00,390.8699951171875,392.6199951171875,390.6400146484375,391.7200012207031,8411747.0,390.8699951171875,392.6199951171875,390.6400146484375,391.7200012207031,8411747.0
424,2022-09-01 12:30:00,391.7049865722656,393.0899963378906,390.2799987792969,392.9599914550781,6822464.0,391.7049865722656,393.0899963378906,390.2799987792969,392.9599914550781,6822464.0
425,2022-09-01 13:30:00,392.9599914550781,394.42999267578125,391.8200988769531,394.1700134277344,8189735.0,392.9599914550781,394.42999267578125,391.8200988769531,394.1700134277344,8189735.0
426,2022-09-01 14:30:00,394.1700134277344,395.5299987792969,393.5400085449219,394.0150146484375,10898011.0,394.1700134277344,395.5299987792969,393.5400085449219,394.0150146484375,10898011.0
427,2022-09-01 15:30:00,394.010009765625,396.7799987792969,393.6300048828125,396.3999938964844,9837891.0,394.010009765625,396.7799987792969,393.6300048828125,396.3999938964844,9837891.0
428,2022-09-01 16:00:00,396.4,396.64,382.012,396.43,0.0,396.4,396.64,382.012,396.43,0.0
429,2022-09-01 17:00:00,396.48,417.88,396.42,396.6,0.0,396.48,417.88,396.42,396.6,0.0
430,2022-09-01 18:00:00,396.5,397.1,394.19,396.4,0.0,396.5,397.1,394.19,396.4,0.0
431,2022-09-01 19:00:00,396.42,397.67,396.11,396.6,0.0,396.42,397.67,396.11,396.6,0.0
432,2022-09-02 04:00:00,395.88,396.81,395.77,396.81,0.0,395.88,396.81,395.77,396.81,0.0
433,2022-09-02 05:00:00,396.74,397.14,396.5,396.71,0.0,396.74,397.14,396.5,396.71,0.0
434,2022-09-02 06:00:00,396.67,396.92,396.05,396.05,0.0,396.67,396.92,396.05,396.05,0.0
435,2022-09-02 07:00:00,396.01,396.44,395.73,395.9,0.0,396.01,396.44,395.73,395.9,0.0
436,2022-09-02 08:00:00,395.9,397.2,395.38,396.9,0.0,395.9,397.2,395.38,396.9,0.0
437,2022-09-02 09:00:00,396.63,400.17,390.24,399.65,0.0,396.63,400.17,390.24,399.65,0.0
438,2022-09-02 09:30:00,399.67999267578125,400.3500061035156,397.0202941894531,400.3399963378906,18255526.0,399.67999267578125,400.3500061035156,397.0202941894531,400.3399963378906,18255526.0
439,2022-09-02 10:30:00,400.3550109863281,401.55499267578125,399.8399963378906,400.8800048828125,8619782.0,400.3550109863281,401.55499267578125,399.8399963378906,400.8800048828125,8619782.0
440,2022-09-02 11:30:00,400.8999938964844,401.3999938964844,398.4800109863281,398.5600891113281,7502746.0,400.8999938964844,401.3999938964844,398.4800109863281,398.5600891113281,7502746.0
441,2022-09-02 12:30:00,398.55999755859375,398.7200012207031,393.25,393.5,13228524.0,398.55999755859375,398.7200012207031,393.25,393.5,13228524.0
442,2022-09-02 13:30:00,393.489990234375,394.43499755859375,392.2200012207031,393.7406921386719,10602619.0,393.489990234375,394.43499755859375,392.2200012207031,393.7406921386719,10602619.0
443,2022-09-02 14:30:00,393.760009765625,394.0299987792969,392.04998779296875,392.6300048828125,9585444.0,393.760009765625,394.0299987792969,392.04998779296875,392.6300048828125,9585444.0
444,2022-09-02 15:30:00,392.59271240234375,392.59271240234375,390.3299865722656,392.239990234375,17367024.0,392.59271240234375,392.59271240234375,390.3299865722656,392.239990234375,17367024.0
445,2022-09-02 16:00:00,392.24,393.1,391.46432,393.01,0.0,392.24,393.1,391.46432,393.01,0.0
446,2022-09-02 17:00:00,392.91,401.2903,392.6,392.78,0.0,392.91,401.2903,392.6,392.78,0.0
447,2022-09-02 18:00:00,392.785,400.0499,392.68,392.7,0.0,392.785,400.0499,392.68,392.7,0.0
448,2022-09-02 19:00:00,392.69,392.96,392.35,392.85,0.0,392.69,392.96,392.35,392.85,0.0
449,2022-09-06 04:00:00,394.83,395.0,393.9,394.27,0.0,394.83,395.0,393.9,394.27,0.0
450,2022-09-06 05:00:00,394.27,394.8,393.74,394.49,0.0,394.27,394.8,393.74,394.49,0.0
451,2022-09-06 06:00:00,394.43,395.99,394.3,395.58,0.0,394.43,395.99,394.3,395.58,0.0
452,2022-09-06 07:00:00,395.61,395.61,394.43,394.63,0.0,395.61,395.61,394.43,394.63,0.0
453,2022-09-06 08:00:00,394.55,395.8404,393.22,394.44,0.0,394.55,395.8404,393.22,394.44,0.0
454,2022-09-06 09:00:00,394.42,400.975,388.735,394.29,0.0,394.42,400.975,388.735,394.29,0.0
455,2022-09-06 09:30:00,393.1300048828125,394.1199951171875,388.4200134277344,390.41009521484375,16433717.0,393.1300048828125,394.1199951171875,388.4200134277344,390.41009521484375,16433717.0
456,2022-09-06 10:30:00,390.3999938964844,394.04998779296875,389.6700134277344,392.0199890136719,11842344.0,390.3999938964844,394.04998779296875,389.6700134277344,392.0199890136719,11842344.0
457,2022-09-06 11:30:00,391.989990234375,393.94000244140625,390.4200134277344,391.1199951171875,8334117.0,391.989990234375,393.94000244140625,390.4200134277344,391.1199951171875,8334117.0
458,2022-09-06 12:30:00,391.1300048828125,392.07000732421875,389.1400146484375,389.5400085449219,7241384.0,391.1300048828125,392.07000732421875,389.1400146484375,389.5400085449219,7241384.0
459,2022-09-06 13:30:00,389.5299987792969,391.75,389.1400146484375,391.04998779296875,6976560.0,389.5299987792969,391.75,389.1400146484375,391.04998779296875,6976560.0
460,2022-09-06 14:30:00,391.05999755859375,391.7900085449219,389.8900146484375,390.930908203125,7793774.0,391.05999755859375,391.7900085449219,389.8900146484375,390.930908203125,7793774.0
461,2022-09-06 15:30:00,390.94000244140625,391.2699890136719,389.7099914550781,390.7900085449219,10806003.0,390.94000244140625,391.2699890136719,389.7099914550781,390.7900085449219,10806003.0
462,2022-09-06 16:00:00,390.79,392.1943,390.16,390.585,0.0,390.79,392.1943,390.16,390.585,0.0
463,2022-09-06 17:00:00,390.56,416.0313,371.5416,390.76,0.0,390.56,416.0313,371.5416,390.76,0.0
464,2022-09-06 18:00:00,390.44,390.88,390.34,390.685,0.0,390.44,390.88,390.34,390.685,0.0
465,2022-09-06 19:00:00,390.68,390.76,390.15,390.33,0.0,390.68,390.76,390.15,390.33,0.0
466,2022-09-07 04:00:00,391.01,391.96,390.79,391.08,0.0,391.01,391.96,390.79,391.08,0.0
467,2022-09-07 05:00:00,391.13,391.68,390.87,391.21,0.0,391.13,391.68,390.87,391.21,0.0
468,2022-09-07 06:00:00,391.25,391.66,390.97,391.53,0.0,391.25,391.66,390.97,391.53,0.0
469,2022-09-07 07:00:00,391.42,391.62,391.03,391.47,0.0,391.42,391.62,391.03,391.47,0.0
470,2022-09-07 08:00:00,391.46,391.5912,388.72,389.515,0.0,391.46,391.5912,388.72,389.515,0.0
471,2022-09-07 09:00:00,389.515,390.76,389.46,390.15,0.0,389.515,390.76,389.46,390.15,0.0
472,2022-09-07 09:30:00,390.42999267578125,392.75,390.20001220703125,392.3699951171875,12217379.0,390.42999267578125,392.75,390.20001220703125,392.3699951171875,12217379.0
473,2022-09-07 10:30:00,392.3800048828125,394.5,392.1400146484375,393.8949890136719,8109518.0,392.3800048828125,394.5,392.1400146484375,393.8949890136719,8109518.0
474,2022-09-07 11:30:00,393.8999938964844,394.4599914550781,392.8500061035156,393.489990234375,5712124.0,393.8999938964844,394.4599914550781,392.8500061035156,393.489990234375,5712124.0
475,2022-09-07 12:30:00,393.489990234375,395.3999938964844,393.0899963378906,394.6650085449219,6201936.0,393.489990234375,395.3999938964844,393.0899963378906,394.6650085449219,6201936.0
476,2022-09-07 13:30:00,394.69000244140625,397.54998779296875,394.614990234375,397.1499938964844,9478340.0,394.69000244140625,397.54998779296875,394.614990234375,397.1499938964844,9478340.0
477,2022-09-07 14:30:00,397.1700134277344,398.5899963378906,396.8800048828125,398.53009033203125,9049849.0,397.1700134277344,398.5899963378906,396.8800048828125,398.53009033203125,9049849.0
478,2022-09-07 15:30:00,398.5299987792969,398.55999755859375,397.42999267578125,397.7799987792969,11369604.0,398.5299987792969,398.55999755859375,397.42999267578125,397.7799987792969,11369604.0
479,2022-09-07 16:00:00,397.78,397.9,390.6015,397.6,0.0,397.78,397.9,390.6015,397.6,0.0
480,2022-09-07 17:00:00,397.56,397.85,393.4801,397.825,0.0,397.56,397.85,393.4801,397.825,0.0
481,2022-09-07 18:00:00,397.8,398.23,394.69,397.875,0.0,397.8,398.23,394.69,397.875,0.0
482,2022-09-07 19:00:00,397.855,398.04,397.31,397.5396,0.0,397.855,398.04,397.31,397.5396,0.0
483,2022-09-08 04:00:00,397.25,397.9,396.79,397.32,0.0,397.25,397.9,396.79,397.32,0.0
484,2022-09-08 05:00:00,397.32,397.91,397.16,397.63,0.0,397.32,397.91,397.16,397.63,0.0
485,2022-09-08 06:00:00,397.56,397.9,397.35,397.86,0.0,397.56,397.9,397.35,397.86,0.0
486,2022-09-08 07:00:00,397.86,398.83,397.7,398.11,0.0,397.86,398.83,397.7,398.11,0.0
487,2022-09-08 08:00:00,398.11,399.5,396.9904,397.9,0.0,398.11,399.5,396.9904,397.9,0.0
488,2022-09-08 09:00:00,397.93,397.93,395.24,395.34,0.0,397.93,397.93,395.24,395.34,0.0
489,2022-09-08 09:30:00,395.3900146484375,398.489990234375,394.1199951171875,397.8699951171875,16339176.0,395.3900146484375,398.489990234375,394.1199951171875,397.8699951171875,16339176.0
490,2022-09-08 10:30:00,397.82000732421875,400.8599853515625,397.5,400.2799987792969,10002177.0,397.82000732421875,400.8599853515625,397.5,400.2799987792969,10002177.0
491,2022-09-08 11:30:00,400.3299865722656,400.67999267578125,395.04998779296875,396.19000244140625,13747772.0,400.3299865722656,400.67999267578125,395.04998779296875,396.19000244140625,13747772.0
492,2022-09-08 12:30:00,396.19000244140625,399.54998779296875,396.010009765625,399.1600036621094,10657289.0,396.19000244140625,399.54998779296875,396.010009765625,399.1600036621094,10657289.0
493,2022-09-08 13:30:00,399.1700134277344,399.8599853515625,398.17999267578125,399.30499267578125,6644891.0,399.1700134277344,399.8599853515625,398.17999267578125,399.30499267578125,6644891.0
494,2022-09-08 14:30:00,399.3399963378906,400.0799865722656,397.8399963378906,399.1400146484375,7533758.0,399.3399963378906,400.0799865722656,397.8399963378906,399.1400146484375,7533758.0
495,2022-09-08 15:30:00,399.1600036621094,400.489990234375,398.3299865722656,400.3999938964844,7787435.0,399.1600036621094,400.489990234375,398.3299865722656,400.3999938964844,7787435.0
496,2022-09-08 16:00:00,400.4,422.59958,397.7895,400.815,0.0,400.4,422.59958,397.7895,400.815,0.0
497,2022-09-08 17:00:00,400.84,400.94,400.73,400.8,0.0,400.84,400.94,400.73,400.8,0.0
498,2022-09-08 18:00:00,400.83,400.88,400.38,400.655,0.0,400.83,400.88,400.38,400.655,0.0
499,2022-09-08 19:00:00,400.65,401.02,400.35,400.75,0.0,400.65,401.02,400.35,400.75,0.0
500,2022-09-09 04:00:00,402.29,403.69,401.48,403.62,0.0,402.29,403.69,401.48,403.62,0.0
501,2022-09-09 05:00:00,403.69,403.79,403.08,403.66,0.0,403.69,403.79,403.08,403.66,0.0
502,2022-09-09 06:00:00,403.66,403.81,403.11,403.6,0.0,403.66,403.81,403.11,403.6,0.0
503,2022-09-09 07:00:00,403.64,404.28,403.43,403.58,0.0,403.64,404.28,403.43,403.58,0.0
504,2022-09-09 08:00:00,403.57,404.14,401.1,403.49,0.0,403.57,404.14,401.1,403.49,0.0
505,2022-09-09 09:00:00,403.47,404.28,395.38,403.37,0.0,403.47,404.28,395.38,403.37,0.0
506,2022-09-09 09:30:00,402.739990234375,405.57000732421875,402.4599914550781,405.1300048828125,16312783.0,402.739990234375,405.57000732421875,402.4599914550781,405.1300048828125,16312783.0
507,2022-09-09 10:30:00,405.1300048828125,406.19000244140625,404.80999755859375,405.5150146484375,10417943.0,405.1300048828125,406.19000244140625,404.80999755859375,405.5150146484375,10417943.0
508,2022-09-09 11:30:00,405.5150146484375,406.07000732421875,404.3399963378906,404.7900085449219,6773269.0,405.5150146484375,406.07000732421875,404.3399963378906,404.7900085449219,6773269.0
509,2022-09-09 12:30:00,404.7900085449219,406.6000061035156,404.55499267578125,406.2774963378906,5982007.0,404.7900085449219,406.6000061035156,404.55499267578125,406.2774963378906,5982007.0
510,2022-09-09 13:30:00,406.2900085449219,406.94000244140625,405.9700012207031,406.8999938964844,5918467.0,406.2900085449219,406.94000244140625,405.9700012207031,406.8999938964844,5918467.0
511,2022-09-09 14:30:00,406.8999938964844,407.31988525390625,406.16070556640625,407.1000061035156,7698409.0,406.8999938964844,407.31988525390625,406.16070556640625,407.1000061035156,7698409.0
512,2022-09-09 15:30:00,407.1099853515625,407.510009765625,406.4800109863281,406.57000732421875,10699622.0,407.1099853515625,407.510009765625,406.4800109863281,406.57000732421875,10699622.0
513,2022-09-09 16:00:00,406.57,407.0421,400.4422,406.44,0.0,406.57,407.0421,400.4422,406.44,0.0
514,2022-09-09 17:00:00,406.51,406.51,405.62,406.455,0.0,406.51,406.51,405.62,406.455,0.0
515,2022-09-09 18:00:00,406.4,406.59,406.28,406.39,0.0,406.4,406.59,406.28,406.39,0.0
516,2022-09-09 19:00:00,406.4,406.44,406.19,406.19,0.0,406.4,406.44,406.19,406.19,0.0
517,2022-09-12 04:00:00,407.86,408.36,406.0,408.25,0.0,407.86,408.36,406.0,408.25,0.0
518,2022-09-12 05:00:00,408.33,409.53,408.33,409.13,0.0,408.33,409.53,408.33,409.13,0.0
519,2022-09-12 06:00:00,409.1,409.15,408.26,408.6,0.0,409.1,409.15,408.26,408.6,0.0
520,2022-09-12 07:00:00,408.64,408.77,408.12,408.63,0.0,408.64,408.77,408.12,408.63,0.0
521,2022-09-12 08:00:00,408.6,409.4312,406.5,407.6,0.0,408.6,409.4312,406.5,407.6,0.0
522,2022-09-12 09:00:00,407.65,408.74,406.537,408.67,0.0,407.65,408.74,406.537,408.67,0.0
523,2022-09-12 09:30:00,408.9700012207031,411.7300109863281,408.4599914550781,411.3699951171875,14460977.0,408.9700012207031,411.7300109863281,408.4599914550781,411.3699951171875,14460977.0
524,2022-09-12 10:30:00,411.3699951171875,411.5299987792969,409.8399963378906,411.0794982910156,8972741.0,411.3699951171875,411.5299987792969,409.8399963378906,411.0794982910156,8972741.0
525,2022-09-12 11:30:00,411.07501220703125,411.2300109863281,408.4700012207031,409.6199951171875,8387393.0,411.07501220703125,411.2300109863281,408.4700012207031,409.6199951171875,8387393.0
526,2022-09-12 12:30:00,409.6300048828125,411.0150146484375,409.2699890136719,410.9800109863281,6920909.0,409.6300048828125,411.0150146484375,409.2699890136719,410.9800109863281,6920909.0
527,2022-09-12 13:30:00,410.9800109863281,411.07000732421875,409.739990234375,409.8699951171875,5520487.0,410.9800109863281,411.07000732421875,409.739990234375,409.8699951171875,5520487.0
528,2022-09-12 14:30:00,409.8599853515625,410.8500061035156,409.4599914550781,410.1000061035156,6344034.0,409.8599853515625,410.8500061035156,409.4599914550781,410.1000061035156,6344034.0
529,2022-09-12 15:30:00,410.1000061035156,411.04998779296875,409.7900085449219,410.95001220703125,9135755.0,410.1000061035156,411.04998779296875,409.7900085449219,410.95001220703125,9135755.0
530,2022-09-12 16:00:00,410.95,411.67,393.48566,411.61,0.0,410.95,411.67,393.48566,411.61,0.0
531,2022-09-12 17:00:00,411.63,422.41,393.48566,411.67,0.0,411.63,422.41,393.48566,411.67,0.0
532,2022-09-12 18:00:00,411.66,411.94,411.22,411.36,0.0,411.66,411.94,411.22,411.36,0.0
533,2022-09-12 19:00:00,411.3796,411.6,411.29,411.34,0.0,411.3796,411.6,411.29,411.34,0.0
534,2022-09-13 04:00:00,412.82,412.89,412.02,412.85,0.0,412.82,412.89,412.02,412.85,0.0
535,2022-09-13 05:00:00,412.85,412.87,412.32,412.33,0.0,412.85,412.87,412.32,412.33,0.0
536,2022-09-13 06:00:00,412.35,412.87,412.3,412.76,0.0,412.35,412.87,412.3,412.76,0.0
537,2022-09-13 07:00:00,412.75,413.88,412.73,413.7,0.0,412.75,413.88,412.73,413.7,0.0
538,2022-09-13 08:00:00,413.69,414.39,411.24,414.1,0.0,413.69,414.39,411.24,414.1,0.0
539,2022-09-13 09:00:00,414.15,415.3,401.12,401.25,0.0,414.15,415.3,401.12,401.25,0.0
540,2022-09-13 09:30:00,401.8299865722656,403.1000061035156,399.70001220703125,400.1098937988281,27738350.0,401.8299865722656,403.1000061035156,399.70001220703125,400.1098937988281,27738350.0
541,2022-09-13 10:30:00,400.1000061035156,400.42999267578125,397.75,398.05999755859375,14124695.0,400.1000061035156,400.42999267578125,397.75,398.05999755859375,14124695.0
542,2022-09-13 11:30:00,398.0199890136719,399.1199951171875,397.6000061035156,398.06500244140625,9132194.0,398.0199890136719,399.1199951171875,397.6000061035156,398.06500244140625,9132194.0
543,2022-09-13 12:30:00,398.0400085449219,399.489990234375,397.7300109863281,399.4507141113281,8087578.0,398.0400085449219,399.489990234375,397.7300109863281,399.4507141113281,8087578.0
544,2022-09-13 13:30:00,399.29998779296875,399.6600036621094,397.14990234375,397.25,7914890.0,399.29998779296875,399.6600036621094,397.14990234375,397.25,7914890.0
545,2022-09-13 14:30:00,397.25,397.38720703125,394.1700134277344,394.17999267578125,14081073.0,397.25,397.38720703125,394.1700134277344,394.17999267578125,14081073.0
546,2022-09-13 15:30:00,394.19000244140625,394.2900085449219,391.9200134277344,393.1300048828125,26551406.0,394.19000244140625,394.2900085449219,391.9200134277344,393.1300048828125,26551406.0
547,2022-09-13 16:00:00,393.13,410.84943,379.5175,393.63,0.0,393.13,410.84943,379.5175,393.63,0.0
548,2022-09-13 17:00:00,393.6,393.89,393.1,393.81,0.0,393.6,393.89,393.1,393.81,0.0
549,2022-09-13 18:00:00,393.76,394.37,392.7801,394.01,0.0,393.76,394.37,392.7801,394.01,0.0
550,2022-09-13 19:00:00,394.01,394.09,393.22,393.9,0.0,394.01,394.09,393.22,393.9,0.0
551,2022-09-14 04:00:00,394.71,395.36,394.48,395.02,0.0,394.71,395.36,394.48,395.02,0.0
552,2022-09-14 05:00:00,395.08,395.99,395.08,395.66,0.0,395.08,395.99,395.08,395.66,0.0
553,2022-09-14 06:00:00,395.7,395.74,394.73,395.21,0.0,395.7,395.74,394.73,395.21,0.0
554,2022-09-14 07:00:00,395.17,395.22,393.74,393.77,0.0,395.17,395.22,393.74,393.77,0.0
555,2022-09-14 08:00:00,393.73,395.92,392.37,393.9,0.0,393.73,395.92,392.37,393.9,0.0
556,2022-09-14 09:00:00,394.01,401.205,393.1,394.2,0.0,394.01,401.205,393.1,394.2,0.0
557,2022-09-14 09:30:00,394.4700012207031,395.6099853515625,391.9599914550781,391.989990234375,14402252.0,394.4700012207031,395.6099853515625,391.9599914550781,391.989990234375,14402252.0
558,2022-09-14 10:30:00,391.989990234375,396.20001220703125,391.760009765625,394.5400085449219,10383311.0,391.989990234375,396.20001220703125,391.760009765625,394.5400085449219,10383311.0
559,2022-09-14 11:30:00,394.5400085449219,395.4800109863281,394.0198974609375,394.3999938964844,7506871.0,394.5400085449219,395.4800109863281,394.0198974609375,394.3999938964844,7506871.0
560,2022-09-14 12:30:00,394.3500061035156,395.7300109863281,394.0899963378906,394.9700012207031,6313396.0,394.3500061035156,395.7300109863281,394.0899963378906,394.9700012207031,6313396.0
561,2022-09-14 13:30:00,394.9800109863281,395.159912109375,392.2799987792969,393.125,10642661.0,394.9800109863281,395.159912109375,392.2799987792969,393.125,10642661.0
562,2022-09-14 14:30:00,393.0899963378906,393.8399963378906,391.32000732421875,392.05999755859375,12399645.0,393.0899963378906,393.8399963378906,391.32000732421875,392.05999755859375,12399645.0
563,2022-09-14 15:30:00,392.05999755859375,394.9599914550781,391.1199951171875,394.6099853515625,12394346.0,392.05999755859375,394.9599914550781,391.1199951171875,394.6099853515625,12394346.0
564,2022-09-14 16:00:00,394.61,395.63,393.2365,395.5,0.0,394.61,395.63,393.2365,395.5,0.0
565,2022-09-14 17:00:00,395.5,407.23917,393.78,395.64,0.0,395.5,407.23917,393.78,395.64,0.0
566,2022-09-14 18:00:00,395.58,395.87,392.75,395.56,0.0,395.58,395.87,392.75,395.56,0.0
567,2022-09-14 19:00:00,395.6,395.62,395.03,395.3,0.0,395.6,395.62,395.03,395.3,0.0
568,2022-09-15 04:00:00,395.69,395.89,394.85,394.94,0.0,395.69,395.89,394.85,394.94,0.0
569,2022-09-15 05:00:00,394.93,395.26,394.6,395.14,0.0,394.93,395.26,394.6,395.14,0.0
570,2022-09-15 06:00:00,395.09,395.7,395.02,395.02,0.0,395.09,395.7,395.02,395.02,0.0
571,2022-09-15 07:00:00,395.04,395.04,393.41,394.89,0.0,395.04,395.04,393.41,394.89,0.0
572,2022-09-15 08:00:00,394.89,395.65,393.26,393.5,0.0,394.89,395.65,393.26,393.5,0.0
573,2022-09-15 09:00:00,393.44,394.73,393.16,393.68,0.0,393.44,394.73,393.16,393.68,0.0
574,2022-09-15 09:30:00,393.1099853515625,395.9599914550781,392.29290771484375,392.9200134277344,15183847.0,393.1099853515625,395.9599914550781,392.29290771484375,392.9200134277344,15183847.0
575,2022-09-15 10:30:00,392.9200134277344,393.6600036621094,390.57000732421875,392.26141357421875,14013973.0,392.9200134277344,393.6600036621094,390.57000732421875,392.26141357421875,14013973.0
576,2022-09-15 11:30:00,392.260009765625,392.6099853515625,390.25,390.6199951171875,7597165.0,392.260009765625,392.6099853515625,390.25,390.6199951171875,7597165.0
577,2022-09-15 12:30:00,390.9100036621094,394.5400085449219,390.6000061035156,394.05999755859375,9288969.0,390.9100036621094,394.5400085449219,390.6000061035156,394.05999755859375,9288969.0
578,2022-09-15 13:30:00,394.0199890136719,394.1199951171875,391.25,392.260009765625,8669388.0,394.0199890136719,394.1199951171875,391.25,392.260009765625,8669388.0
579,2022-09-15 14:30:00,392.2699890136719,392.6650085449219,388.7799987792969,389.1099853515625,11447087.0,392.2699890136719,392.6650085449219,388.7799987792969,389.1099853515625,11447087.0
580,2022-09-15 15:30:00,389.1000061035156,390.9599914550781,388.8699951171875,390.1300048828125,12817461.0,389.1000061035156,390.9599914550781,388.8699951171875,390.1300048828125,12817461.0
581,2022-09-15 16:00:00,390.13,391.1,388.79,389.22,0.0,390.13,391.1,388.79,389.22,0.0
582,2022-09-15 17:00:00,389.25,390.12,382.0122,388.62,0.0,389.25,390.12,382.0122,388.62,0.0
583,2022-09-15 18:00:00,388.62,390.12,387.08,387.98,0.0,388.62,390.12,387.08,387.98,0.0
584,2022-09-15 19:00:00,387.96,387.98,387.2,387.7,0.0,387.96,387.98,387.2,387.7,0.0
585,2022-09-16 04:00:00,385.5,386.83,384.83,384.88,0.0,385.5,386.83,384.83,384.88,0.0
586,2022-09-16 05:00:00,384.9,385.29,384.53,384.95,0.0,384.9,385.29,384.53,384.95,0.0
587,2022-09-16 06:00:00,384.95,385.24,384.6,385.1,0.0,384.95,385.24,384.6,385.1,0.0
588,2022-09-16 07:00:00,385.19,386.1,385.12,385.55,0.0,385.19,386.1,385.12,385.55,0.0
589,2022-09-16 08:00:00,385.54,386.42,384.41,384.51,0.0,385.54,386.42,384.41,384.51,0.0
590,2022-09-16 09:00:00,384.51,390.12,383.075,383.65,0.0,384.51,390.12,383.075,383.65,0.0
591,2022-09-16 09:30:00,384.1400146484375,385.2900085449219,382.1199951171875,384.2900085449219,22754571.0,384.1400146484375,385.2900085449219,382.1199951171875,384.2900085449219,22754571.0
592,2022-09-16 10:30:00,384.2900085449219,385.8900146484375,383.3500061035156,383.4700012207031,18926898.0,384.2900085449219,385.8900146484375,383.3500061035156,383.4700012207031,18926898.0
593,2022-09-16 11:30:00,383.4700012207031,384.3926086425781,382.1099853515625,382.3599853515625,7787616.0,383.4700012207031,384.3926086425781,382.1099853515625,382.3599853515625,7787616.0
594,2022-09-16 12:30:00,382.3699951171875,383.69000244140625,382.2200012207031,382.9599914550781,6184644.0,382.3699951171875,383.69000244140625,382.2200012207031,382.9599914550781,6184644.0
595,2022-09-16 13:30:00,382.94000244140625,384.6099853515625,382.4549865722656,384.30999755859375,7531369.0,382.94000244140625,384.6099853515625,382.4549865722656,384.30999755859375,7531369.0
596,2022-09-16 14:30:00,384.3299865722656,386.1650085449219,383.70001220703125,384.92999267578125,11594314.0,384.3299865722656,386.1650085449219,383.70001220703125,384.92999267578125,11594314.0
597,2022-09-16 15:30:00,384.9200134277344,386.25,384.1600036621094,385.6300048828125,12127507.0,384.9200134277344,386.25,384.1600036621094,385.6300048828125,12127507.0
598,2022-09-16 16:00:00,385.63,388.5593,384.5087,386.88,0.0,385.63,388.5593,384.5087,386.88,0.0
599,2022-09-16 17:00:00,386.87,392.78,383.31,387.1,0.0,386.87,392.78,383.31,387.1,0.0
600,2022-09-16 18:00:00,387.1,388.0,385.56,387.13,0.0,387.1,388.0,385.56,387.13,0.0
601,2022-09-16 19:00:00,387.115,387.45,387.0,387.45,0.0,387.115,387.45,387.0,387.45,0.0
